DATE_TIME	PLANT_ID	SOURCE_KEY	DC_POWER	AC_POWER	DAILY_YIELD	TOTAL_YIELD
29-05-2020 06:45	4135001	YxYtjZvoooNbGkE	1546.75	151.137	49	7284453.000
06-06-2020 11:00	4135001	bvBOhCH3iADSZry	7922	774.938	2434.5	6469685.500
09-06-2020 00:45	4135001	bvBOhCH3iADSZry	0	0	0	6485986.000
02-06-2020 14:30	4135001	rGa61gmuvPhdLxV	9871.12	964.2	5777.38	7247746.375
29-05-2020 14:00	4135001	ZoEaEvLYb1n2sOq	6543.86	641.014	5887.43	7207425.429
25-05-2020 02:45	4135001	z9Y9gH1T5YWrNuG	0	0	0	7080638.000
11-06-2020 14:45	4135001	McdE0feGgRqW7Ca	6378.29	624.829	4384	7366007.000
16-05-2020 02:15	4135001	7JYdWkrLSPkdwr4	0	0	0	7609076.000
25-05-2020 01:15	4135001	McdE0feGgRqW7Ca	0	0	0	7232691.000
25-05-2020 18:00	4135001	7JYdWkrLSPkdwr4	425.857	41.1714	8767.43	7684008.429
26-05-2020 23:15	4135001	7JYdWkrLSPkdwr4	0	0	0	7691912.000
06-06-2020 12:45	4135001	bvBOhCH3iADSZry	7695.12	752.163	3785.62	6471036.625
04-06-2020 02:30	4135001	adLQvlD726eNBSB	0	0	0	6422267.000
09-06-2020 08:45	4135001	zVJPv84UY57bAof	7820.29	765.5	866.143	7303033.143
07-06-2020 04:45	4135001	z9Y9gH1T5YWrNuG	0	0	0	7177289.000
23-05-2020 11:00	4135001	7JYdWkrLSPkdwr4	9611.57	938.757	2765.71	7661535.714
05-06-2020 07:30	4135001	VHMLBKoKgIrUVDU	2155	211.275	172.375	7363993.375
16-05-2020 10:30	4135001	3PZuoBAID5Wc2HD	10182	995.457	1997.71	6996030.714
24-05-2020 14:45	4135001	ZnxXDlPa8U1GXgE	9520.88	930.987	6697	6594425.000
19-05-2020 13:00	4135001	wCURE6d3bPkepu2	10610.1	1036.4	3925.14	6812318.143
16-06-2020 00:15	4135001	3PZuoBAID5Wc2HD	0	0	0	7225042.000
08-06-2020 00:30	4135001	bvBOhCH3iADSZry	0	0	0	6478293.000
21-05-2020 10:15	4135001	WRmjgnKYAwPKWDb	7057.29	690.271	2057.43	7071782.429
24-05-2020 08:15	4135001	ih0vzX44oOqAx2f	4712.43	462.029	501.714	6249439.714
31-05-2020 11:00	4135001	uHbuxQJl8lW7ozc	11980.4	1168.79	2434.38	7161706.375
26-05-2020 03:30	4135001	ZoEaEvLYb1n2sOq	0	0	0	7178914.000
14-06-2020 21:00	4135001	YxYtjZvoooNbGkE	0	0	7263	7406702.000
30-05-2020 03:00	4135001	adLQvlD726eNBSB	0	0	0	6387352.000
25-05-2020 09:15	4135001	VHMLBKoKgIrUVDU	9279.75	907.725	1266.12	7281778.125
03-06-2020 05:00	4135001	3PZuoBAID5Wc2HD	0	0	0	7128614.000
03-06-2020 11:30	4135001	VHMLBKoKgIrUVDU	10866.5	1061.35	2740.75	7350484.750
10-06-2020 03:45	4135001	zVJPv84UY57bAof	0	0	0	7310456.000
18-05-2020 20:15	4135001	ZnxXDlPa8U1GXgE	0	0	5424	6548162.000
27-05-2020 05:00	4135001	YxYtjZvoooNbGkE	0	0	0	7269333.000
29-05-2020 23:45	4135001	1BY6WEcLGh8j5v7	0	0	7564	6365374.000
15-05-2020 14:00	4135001	7JYdWkrLSPkdwr4	10160.6	993.371	4188	7607148.000
11-06-2020 21:30	4135001	ih0vzX44oOqAx2f	0	0	5521	6386553.000
10-06-2020 22:30	4135001	sjndEbLyjtCKgGv	0	0	6505	7215600.000
03-06-2020 16:30	4135001	ZnxXDlPa8U1GXgE	2625.43	257.471	7466.29	6670434.286
25-05-2020 07:00	4135001	1IF53ai7Xc0U56Y	1940.62	190.262	84.375	6257564.375
17-05-2020 04:30	4135001	VHMLBKoKgIrUVDU	0	0	0	7219380.000
12-06-2020 20:00	4135001	WRmjgnKYAwPKWDb	0	0	5794	7238780.000
20-05-2020 19:15	4135001	rGa61gmuvPhdLxV	0	0	8821	7152633.000
15-05-2020 09:15	4135001	ZoEaEvLYb1n2sOq	4134.86	406.057	906.429	7099005.429
15-06-2020 03:30	4135001	uHbuxQJl8lW7ozc	0	0	0	7267837.000
17-05-2020 07:00	4135001	3PZuoBAID5Wc2HD	1490.62	145.625	53.625	7000742.625
02-06-2020 14:45	4135001	uHbuxQJl8lW7ozc	8565.43	837.6	6131.57	7177073.571
18-05-2020 06:30	4135001	WRmjgnKYAwPKWDb	754.875	73.1875	18.75	7049122.750
05-06-2020 13:00	4135001	McdE0feGgRqW7Ca	8245	806.914	4238.71	7320999.714
28-05-2020 03:00	4135001	7JYdWkrLSPkdwr4	0	0	0	7698550.000
13-06-2020 10:30	4135001	McdE0feGgRqW7Ca	11894	1160	2372.86	7375700.857
17-06-2020 23:45	4135001	ZnxXDlPa8U1GXgE	0	0	5929	6770737.000
21-05-2020 18:00	4135001	McdE0feGgRqW7Ca	324.857	31.3714	7985.57	7209047.571
16-06-2020 20:45	4135001	YxYtjZvoooNbGkE	0	0	6221	7419556.000
22-05-2020 02:30	4135001	ZoEaEvLYb1n2sOq	0	0	0	7146685.000
09-06-2020 09:45	4135001	adLQvlD726eNBSB	9621	939.513	1825.12	6463829.125
03-06-2020 23:00	4135001	zBIq5rxdHJRwDNY	0	0	7888	6484342.000
25-05-2020 23:30	4135001	uHbuxQJl8lW7ozc	0	0	8844	7120696.000
06-06-2020 07:30	4135001	pkci93gMrogZuBj	3642.38	358	249.75	7331736.750
14-06-2020 02:30	4135001	wCURE6d3bPkepu2	0	0	0	7002369.000
11-06-2020 17:00	4135001	zVJPv84UY57bAof	2440.38	239.312	5511.38	7322527.375
26-05-2020 17:00	4135001	iCRJl6heRkivqQ3	4336.62	425.312	7757	7267887.000
03-06-2020 00:00	4135001	wCURE6d3bPkepu2	0	0	0	6922869.000
21-05-2020 08:00	4135001	z9Y9gH1T5YWrNuG	3901.6	382.54	299.2	7049628.200
02-06-2020 09:15	4135001	sjndEbLyjtCKgGv	10182.7	994.7	1230.43	7149238.429
11-06-2020 18:15	4135001	zVJPv84UY57bAof	293.429	28.3857	5666	7322682.000
13-06-2020 17:15	4135001	uHbuxQJl8lW7ozc	1778.29	174.286	8337.14	7260431.143
28-05-2020 12:00	4135001	pkci93gMrogZuBj	11848.6	1155.95	4089.25	7269074.250
17-06-2020 23:30	4135001	1IF53ai7Xc0U56Y	0	0	6034	6433566.000
19-05-2020 17:00	4135001	ZnxXDlPa8U1GXgE	2724.38	267.4	6851.12	6555013.125
13-06-2020 19:15	4135001	YxYtjZvoooNbGkE	0	0	8380	7399439.000
07-06-2020 06:45	4135001	zBIq5rxdHJRwDNY	1449.88	141.625	44.5	6506772.500
01-06-2020 02:15	4135001	ih0vzX44oOqAx2f	0	0	0	6308232.000
06-06-2020 05:30	4135001	bvBOhCH3iADSZry	0	0	0	6467251.000
01-06-2020 06:45	4135001	VHMLBKoKgIrUVDU	1587	155.129	53.8571	7334458.857
30-05-2020 20:15	4135001	uHbuxQJl8lW7ozc	0	0	7340	7159272.000
21-05-2020 16:45	4135001	adLQvlD726eNBSB	2494.29	244.786	7852.29	6321467.286
15-06-2020 01:45	4135001	pkci93gMrogZuBj	0	0	0	7396422.000
17-06-2020 18:30	4135001	ZnxXDlPa8U1GXgE	76.2857	7.34286	5928.57	6770736.571
17-05-2020 01:15	4135001	wCURE6d3bPkepu2	0	0	0	6795470.000
08-06-2020 02:00	4135001	7JYdWkrLSPkdwr4	0	0	0	7778510.000
12-06-2020 09:15	4135001	1IF53ai7Xc0U56Y	6035.62	591.388	637.375	6392961.375
09-06-2020 05:45	4135001	uHbuxQJl8lW7ozc	0	0	0	7225554.000
24-05-2020 16:30	4135001	VHMLBKoKgIrUVDU	3507.86	343.9	7791.43	7280123.429
11-06-2020 05:30	4135001	YxYtjZvoooNbGkE	0	0	0	7379687.000
29-05-2020 23:15	4135001	rGa61gmuvPhdLxV	0	0	0	7223074.000
15-05-2020 16:00	4135001	McdE0feGgRqW7Ca	5144.25	504.538	5924.5	7164888.500
15-06-2020 00:15	4135001	VHMLBKoKgIrUVDU	0	0	0	7437055.000
02-06-2020 15:30	4135001	WRmjgnKYAwPKWDb	5882.62	576.462	6401.62	7166101.625
23-05-2020 01:45	4135001	adLQvlD726eNBSB	0	0	0	6328951.000
21-05-2020 08:30	4135001	zVJPv84UY57bAof	6508.71	637.586	626.143	7157805.143
27-05-2020 07:15	4135001	ZnxXDlPa8U1GXgE	2026.14	198.429	141.571	6612790.571
19-05-2020 15:45	4135001	ZoEaEvLYb1n2sOq	5480	537.157	6086.71	7129613.714
16-06-2020 15:45	4135001	rGa61gmuvPhdLxV	5284.5	518.1	5668.88	7350372.875
01-06-2020 01:15	4135001	McdE0feGgRqW7Ca	0	0	0	7286760.000
22-05-2020 23:15	4135001	WRmjgnKYAwPKWDb	0	0	7237	7084595.000
06-06-2020 20:00	4135001	uHbuxQJl8lW7ozc	0	0	0	7208855.000
11-06-2020 22:30	4135001	zBIq5rxdHJRwDNY	0	0	5647	6543550.000
08-06-2020 17:00	4135001	ZnxXDlPa8U1GXgE	3447	338.288	8219.88	6709482.875
25-05-2020 12:45	4135001	McdE0feGgRqW7Ca	12766.4	1244.71	5243	7237934.000
11-06-2020 18:15	4135001	ZoEaEvLYb1n2sOq	295.286	28.5286	5556.43	7301627.429
30-05-2020 20:00	4135001	bvBOhCH3iADSZry	0	0	6658	6427681.000
25-05-2020 15:30	4135001	ZnxXDlPa8U1GXgE	8760	857.086	8113	6603869.000
09-06-2020 03:15	4135001	bvBOhCH3iADSZry	0	0	0	6485986.000
02-06-2020 09:45	4135001	YxYtjZvoooNbGkE	10161.6	993.438	1686	7313202.000
25-05-2020 04:30	4135001	z9Y9gH1T5YWrNuG	0	0	0	7080638.000
17-05-2020 01:30	4135001	bvBOhCH3iADSZry	0	0	0	6328648.000
15-06-2020 13:45	4135001	adLQvlD726eNBSB	3320.71	326.129	5055.71	6510141.714
18-05-2020 04:45	4135001	3PZuoBAID5Wc2HD	0	0	0	7008483.000
31-05-2020 23:15	4135001	iCRJl6heRkivqQ3	0	0	5969	7304567.000
10-06-2020 03:30	4135001	iCRJl6heRkivqQ3	0	0	0	7373220.000
17-05-2020 17:30	4135001	pkci93gMrogZuBj	1364.14	132.729	7348.29	7188998.286
17-05-2020 20:30	4135001	rGa61gmuvPhdLxV	0	0	7438	7131537.000
02-06-2020 09:15	4135001	3PZuoBAID5Wc2HD	8036.5	786.337	1139.5	7122408.500
15-06-2020 03:45	4135001	1IF53ai7Xc0U56Y	0	0	0	6414368.000
05-06-2020 08:45	4135001	McdE0feGgRqW7Ca	7436.57	728.057	701.714	7317462.714
15-05-2020 06:45	4135001	bvBOhCH3iADSZry	1210	117.812	34.75	6316837.750
13-06-2020 17:15	4135001	pkci93gMrogZuBj	1793	175.729	8253.14	7389060.143
22-05-2020 00:15	4135001	zBIq5rxdHJRwDNY	0	0	0	6388599.000
24-05-2020 08:30	4135001	1BY6WEcLGh8j5v7	5818.86	570.186	639.571	6321042.571
13-06-2020 18:00	4135001	zBIq5rxdHJRwDNY	624.571	60.4429	8418.29	6557805.286
04-06-2020 23:15	4135001	adLQvlD726eNBSB	0	0	8314	6430581.000
04-06-2020 13:30	4135001	ih0vzX44oOqAx2f	8347.38	816.462	5045.25	6334055.250
07-06-2020 04:45	4135001	ih0vzX44oOqAx2f	0	0	0	6350673.000
10-06-2020 13:45	4135001	1BY6WEcLGh8j5v7	8915.5	872.212	4427.75	6443497.750
13-06-2020 12:00	4135001	uHbuxQJl8lW7ozc	12504.1	1219.6	4113	7256207.000
18-05-2020 16:15	4135001	iCRJl6heRkivqQ3	4381.38	430.137	5027.88	7203394.875
13-06-2020 10:45	4135001	zBIq5rxdHJRwDNY	11884.5	1159.06	2605	6551992.000
19-05-2020 23:15	4135001	1BY6WEcLGh8j5v7	0	0	6449	6290097.000
13-06-2020 19:00	4135001	rGa61gmuvPhdLxV	0	0	8389	7330670.000
15-06-2020 01:30	4135001	1BY6WEcLGh8j5v7	0	0	0	6467675.000
18-05-2020 08:00	4135001	ZnxXDlPa8U1GXgE	1284.14	124.9	308.857	6543046.857
15-06-2020 15:15	4135001	sjndEbLyjtCKgGv	6397.75	626.638	5856.62	7248667.625
10-06-2020 10:15	4135001	wCURE6d3bPkepu2	6913.14	677.029	1674	6977654.000
16-06-2020 14:30	4135001	bvBOhCH3iADSZry	8555.62	837.013	4541.5	6532333.500
06-06-2020 10:45	4135001	ZoEaEvLYb1n2sOq	7909.25	773.35	2394.25	7261469.250
30-05-2020 23:15	4135001	z9Y9gH1T5YWrNuG	0	0	7142	7127597.000
17-06-2020 09:45	4135001	zBIq5rxdHJRwDNY	5623.25	551.087	1093.12	6578645.125
17-06-2020 00:45	4135001	WRmjgnKYAwPKWDb	0	0	0	7267579.000
15-05-2020 08:45	4135001	ZoEaEvLYb1n2sOq	4670.62	458.25	592.5	7098691.500
26-05-2020 18:00	4135001	wCURE6d3bPkepu2	370	35.7714	7831	6872481.000
08-06-2020 22:15	4135001	rGa61gmuvPhdLxV	0	0	8291	7295964.000
09-06-2020 19:45	4135001	ZnxXDlPa8U1GXgE	0	0	8074	6717772.000
02-06-2020 21:15	4135001	WRmjgnKYAwPKWDb	0	0	0	7166917.000
16-05-2020 13:15	4135001	wCURE6d3bPkepu2	11107.1	1084.65	4294	6793221.000
23-05-2020 03:30	4135001	WRmjgnKYAwPKWDb	0	0	0	7084595.000
15-06-2020 19:00	4135001	iCRJl6heRkivqQ3	0	0	6777	7414001.000
17-05-2020 12:45	4135001	WRmjgnKYAwPKWDb	13042.6	1272.04	4689.14	7046119.143
06-06-2020 05:00	4135001	rGa61gmuvPhdLxV	0	0	0	7273090.000
16-05-2020 12:45	4135001	1IF53ai7Xc0U56Y	10976.1	1071.7	3920.71	6193922.714
20-05-2020 22:30	4135001	7JYdWkrLSPkdwr4	0	0	8772	7643980.000
21-05-2020 13:45	4135001	VHMLBKoKgIrUVDU	10248.4	1000.3	5815.62	7254339.625
25-05-2020 02:15	4135001	zBIq5rxdHJRwDNY	0	0	0	6411758.000
17-06-2020 13:15	4135001	WRmjgnKYAwPKWDb	10839	1058.7	4080.71	7271659.714
07-06-2020 19:45	4135001	7JYdWkrLSPkdwr4	0	0	8053	7778510.000
12-06-2020 17:30	4135001	ZnxXDlPa8U1GXgE	2208	216.529	5784.29	6735686.286
06-06-2020 10:15	4135001	ZnxXDlPa8U1GXgE	8826.86	862.271	2014.86	6688713.857
07-06-2020 07:00	4135001	7JYdWkrLSPkdwr4	1768.29	173.314	90	7770547.000
30-05-2020 13:00	4135001	1IF53ai7Xc0U56Y	9495.62	928.65	3742.38	6301953.375
15-06-2020 04:00	4135001	VHMLBKoKgIrUVDU	0	0	0	7437055.000
06-06-2020 20:15	4135001	z9Y9gH1T5YWrNuG	0	0	0	7177289.000
04-06-2020 23:30	4135001	1IF53ai7Xc0U56Y	0	0	8196	6340855.000
12-06-2020 06:15	4135001	pkci93gMrogZuBj	162.429	15.6857	1.14286	7374957.143
21-05-2020 17:15	4135001	7JYdWkrLSPkdwr4	753.286	73.0429	7614.29	7651594.286
05-06-2020 09:00	4135001	3PZuoBAID5Wc2HD	8203.57	802.657	963.714	7145666.714
15-06-2020 19:45	4135001	McdE0feGgRqW7Ca	0	0	6872	7396230.000
16-06-2020 22:45	4135001	VHMLBKoKgIrUVDU	0	0	6332	7450201.000
01-06-2020 05:00	4135001	wCURE6d3bPkepu2	0	0	0	6909405.000
01-06-2020 13:30	4135001	ZnxXDlPa8U1GXgE	9969	973.7	4784.57	6654309.571
16-06-2020 23:00	4135001	VHMLBKoKgIrUVDU	0	0	6332	7450201.000
21-05-2020 21:45	4135001	adLQvlD726eNBSB	0	0	0	6321573.000
15-06-2020 16:15	4135001	1IF53ai7Xc0U56Y	2521.38	247.35	6411.75	6420779.750
03-06-2020 04:45	4135001	VHMLBKoKgIrUVDU	0	0	0	7347744.000
05-06-2020 16:15	4135001	VHMLBKoKgIrUVDU	6430.57	629.971	7038.14	7370859.143
24-05-2020 14:15	4135001	VHMLBKoKgIrUVDU	10145.8	990.562	6453	7278785.000
16-05-2020 06:00	4135001	z9Y9gH1T5YWrNuG	56.8571	5.48571	0.571429	7014252.571
04-06-2020 13:15	4135001	WRmjgnKYAwPKWDb	11131.3	1086.5	4943.43	7179570.429
16-05-2020 10:00	4135001	3PZuoBAID5Wc2HD	7518.57	736.029	1599.29	6995632.286
31-05-2020 01:30	4135001	sjndEbLyjtCKgGv	0	0	0	7136255.000
21-05-2020 21:00	4135001	sjndEbLyjtCKgGv	0	0	7825	7065886.000
18-05-2020 19:15	4135001	iCRJl6heRkivqQ3	0	0	5400	7203767.000
16-06-2020 23:30	4135001	YxYtjZvoooNbGkE	0	0	6221	7419556.000
14-06-2020 20:30	4135001	ih0vzX44oOqAx2f	0	0	7165	6407683.000
30-05-2020 14:30	4135001	pkci93gMrogZuBj	10773	1052.91	5308	7286843.000
30-05-2020 04:00	4135001	WRmjgnKYAwPKWDb	0	0	0	7140899.000
04-06-2020 04:45	4135001	YxYtjZvoooNbGkE	0	0	0	7326756.000
16-05-2020 05:45	4135001	uHbuxQJl8lW7ozc	0	0	0	7045068.000
16-05-2020 19:30	4135001	iCRJl6heRkivqQ3	0	0	6438	7190848.000
09-06-2020 06:30	4135001	pkci93gMrogZuBj	812.429	78.8	23.7143	7354499.714
30-05-2020 20:45	4135001	1IF53ai7Xc0U56Y	0	0	7332	6305543.000
10-06-2020 01:00	4135001	1BY6WEcLGh8j5v7	0	0	0	6439070.000
04-06-2020 13:45	4135001	ZoEaEvLYb1n2sOq	11680.2	1139.66	5298.25	7248799.250
03-06-2020 15:15	4135001	WRmjgnKYAwPKWDb	11030	1076.51	6655.62	7173572.625
20-05-2020 04:15	4135001	1BY6WEcLGh8j5v7	0	0	0	6290097.000
11-06-2020 12:00	4135001	7JYdWkrLSPkdwr4	9165.71	896.614	2261.29	7803352.286
27-05-2020 10:15	4135001	z9Y9gH1T5YWrNuG	6157	603.175	2011.25	7099194.250
06-06-2020 03:45	4135001	pkci93gMrogZuBj	0	0	0	7331487.000
26-05-2020 14:45	4135001	z9Y9gH1T5YWrNuG	4656.29	457.071	6433	7095873.000
26-05-2020 17:30	4135001	rGa61gmuvPhdLxV	632.857	61.2714	7738	7199840.000
17-06-2020 11:00	4135001	sjndEbLyjtCKgGv	7022.57	686.643	1919.57	7257713.571
05-06-2020 14:45	4135001	3PZuoBAID5Wc2HD	10773.6	1053.01	6019.57	7150722.571
02-06-2020 12:30	4135001	rGa61gmuvPhdLxV	8862	866.513	3780	7245749.000
14-06-2020 18:15	4135001	McdE0feGgRqW7Ca	252.143	24.3714	7430.71	7389353.714
26-05-2020 10:30	4135001	1IF53ai7Xc0U56Y	12097.1	1179.86	2648.43	6269176.429
15-06-2020 13:30	4135001	adLQvlD726eNBSB	3574.12	350.775	4977.12	6510063.125
30-05-2020 01:15	4135001	bvBOhCH3iADSZry	0	0	0	6421023.000
18-05-2020 00:15	4135001	pkci93gMrogZuBj	0	0	0	7189047.000
27-05-2020 05:45	4135001	VHMLBKoKgIrUVDU	0	0	0	7297615.000
11-06-2020 09:15	4135001	McdE0feGgRqW7Ca	4297.43	422.114	607.286	7362230.286
24-05-2020 01:30	4135001	3PZuoBAID5Wc2HD	0	0	0	7053268.000
06-06-2020 07:30	4135001	WRmjgnKYAwPKWDb	4097.62	402.55	272	7190542.000
19-05-2020 16:45	4135001	VHMLBKoKgIrUVDU	3714.86	365.1	6788.29	7239342.286
24-05-2020 14:00	4135001	McdE0feGgRqW7Ca	8584.5	839.188	6068	7230704.000
19-05-2020 20:30	4135001	iCRJl6heRkivqQ3	0	0	6951	7210718.000
06-06-2020 05:45	4135001	1BY6WEcLGh8j5v7	0	0	0	6412542.000
23-05-2020 14:00	4135001	McdE0feGgRqW7Ca	10114	988.2	6391	7222343.000
02-06-2020 01:30	4135001	wCURE6d3bPkepu2	0	0	0	6915344.000
05-06-2020 15:30	4135001	zVJPv84UY57bAof	6290.88	615.038	6493	7277766.000
24-05-2020 03:45	4135001	zVJPv84UY57bAof	0	0	0	7180838.000
11-06-2020 03:30	4135001	adLQvlD726eNBSB	0	0	0	6476944.000
22-05-2020 12:15	4135001	ih0vzX44oOqAx2f	9557.25	934.288	3502.5	6237045.500
12-06-2020 08:30	4135001	zVJPv84UY57bAof	3149.29	309.571	282.571	7322969.571
05-06-2020 03:45	4135001	WRmjgnKYAwPKWDb	0	0	0	7182665.000
06-06-2020 19:00	4135001	1IF53ai7Xc0U56Y	0	0	6542	6355099.000
26-05-2020 07:30	4135001	zBIq5rxdHJRwDNY	3097.75	304.262	191.25	6420392.250
04-06-2020 09:15	4135001	7JYdWkrLSPkdwr4	6487.62	635.212	1117.12	7749739.125
05-06-2020 10:15	4135001	pkci93gMrogZuBj	6291.14	616.314	1924.14	7325615.143
02-06-2020 02:30	4135001	3PZuoBAID5Wc2HD	0	0	0	7121269.000
28-05-2020 18:00	4135001	bvBOhCH3iADSZry	441.429	42.6714	7739.29	6413572.286
13-06-2020 15:00	4135001	VHMLBKoKgIrUVDU	10631.4	1039.19	7386.5	7428300.500
19-05-2020 13:45	4135001	sjndEbLyjtCKgGv	10076.8	985.25	4524.88	7046929.875
10-06-2020 19:15	4135001	McdE0feGgRqW7Ca	0	0	6606	7361623.000
24-05-2020 19:30	4135001	pkci93gMrogZuBj	0	0	8032	7241707.000
20-05-2020 10:30	4135001	WRmjgnKYAwPKWDb	10999.4	1074.94	2513.29	7063445.286
09-06-2020 10:00	4135001	YxYtjZvoooNbGkE	5470.38	535.962	1869.12	7367179.125
17-05-2020 09:15	4135001	3PZuoBAID5Wc2HD	6436.5	630.388	1188.12	7001877.125
13-06-2020 09:30	4135001	YxYtjZvoooNbGkE	6270.38	614.112	1440.75	7392499.750
03-06-2020 22:45	4135001	z9Y9gH1T5YWrNuG	0	0	7839	7155113.000
05-06-2020 18:45	4135001	rGa61gmuvPhdLxV	0	0	7741	7273090.000
16-05-2020 20:45	4135001	YxYtjZvoooNbGkE	0	0	6475	7192732.000
05-06-2020 00:45	4135001	ZoEaEvLYb1n2sOq	0	0	0	7251540.000
03-06-2020 02:45	4135001	VHMLBKoKgIrUVDU	0	0	0	7347744.000
26-05-2020 09:00	4135001	z9Y9gH1T5YWrNuG	8234.86	805.971	1061.57	7090501.571
03-06-2020 20:15	4135001	ih0vzX44oOqAx2f	0	0	7699	6329010.000
17-06-2020 21:45	4135001	ih0vzX44oOqAx2f	0	0	5758	6426129.000
30-05-2020 16:15	4135001	wCURE6d3bPkepu2	6064.57	594.229	6755.43	6902635.429
02-06-2020 13:15	4135001	zVJPv84UY57bAof	12030.6	1174.13	4708.14	7252474.143
18-05-2020 01:30	4135001	1BY6WEcLGh8j5v7	0	0	0	6278650.000
26-05-2020 21:00	4135001	VHMLBKoKgIrUVDU	0	0	0	7297615.000
24-05-2020 05:00	4135001	zVJPv84UY57bAof	0	0	0	7180838.000
23-05-2020 16:30	4135001	ZoEaEvLYb1n2sOq	5375	526.825	8011	7161724.000
29-05-2020 07:45	4135001	3PZuoBAID5Wc2HD	2783.29	273.014	255	7094234.000
26-05-2020 17:00	4135001	adLQvlD726eNBSB	4127.38	404.7	8113.75	6363407.750
10-06-2020 19:45	4135001	rGa61gmuvPhdLxV	0	0	6565	7310769.000
08-06-2020 20:45	4135001	rGa61gmuvPhdLxV	0	0	8291	7295964.000
28-05-2020 20:00	4135001	wCURE6d3bPkepu2	0	0	8514	6887709.000
13-06-2020 11:15	4135001	1BY6WEcLGh8j5v7	12025.5	1172.8	3078.75	6458757.750
15-05-2020 10:30	4135001	1IF53ai7Xc0U56Y	5592.71	548.229	1723.14	6185368.143
22-05-2020 05:15	4135001	zBIq5rxdHJRwDNY	0	0	0	6388599.000
12-06-2020 17:15	4135001	ZoEaEvLYb1n2sOq	1790.62	175.512	5605.62	7307237.625
19-05-2020 04:00	4135001	3PZuoBAID5Wc2HD	0	0	0	7013918.000
14-06-2020 22:45	4135001	wCURE6d3bPkepu2	0	0	7329	7009698.000
13-06-2020 23:15	4135001	1IF53ai7Xc0U56Y	0	0	8654	6406881.000
25-05-2020 07:45	4135001	3PZuoBAID5Wc2HD	3691.5	362.275	287.875	7061855.875
16-06-2020 02:45	4135001	WRmjgnKYAwPKWDb	0	0	0	7261315.000
28-05-2020 18:00	4135001	sjndEbLyjtCKgGv	483.625	46.775	8324.5	7120889.500
04-06-2020 04:30	4135001	bvBOhCH3iADSZry	0	0	0	6452724.000
05-06-2020 03:00	4135001	uHbuxQJl8lW7ozc	0	0	0	7194535.000
28-05-2020 07:45	4135001	rGa61gmuvPhdLxV	4090.75	401.887	294.625	7206843.625
23-05-2020 19:00	4135001	ZnxXDlPa8U1GXgE	0	0	8589	6587728.000
02-06-2020 06:45	4135001	WRmjgnKYAwPKWDb	821.286	79.6714	31.7143	7159731.714
03-06-2020 14:30	4135001	3PZuoBAID5Wc2HD	8666.71	847.986	5982	7134596.000
10-06-2020 05:15	4135001	ZoEaEvLYb1n2sOq	0	0	0	7289679.000
12-06-2020 15:15	4135001	7JYdWkrLSPkdwr4	4840.25	474.675	4963.38	7811627.375
20-05-2020 07:45	4135001	uHbuxQJl8lW7ozc	4240.25	416.475	285.625	7071483.625
03-06-2020 04:45	4135001	sjndEbLyjtCKgGv	0	0	0	7155447.000
05-06-2020 14:00	4135001	McdE0feGgRqW7Ca	12103.1	1180.93	5281	7322042.000
31-05-2020 22:45	4135001	YxYtjZvoooNbGkE	0	0	5970	7305739.000
22-05-2020 05:30	4135001	1BY6WEcLGh8j5v7	0	0	0	6305589.000
03-06-2020 01:45	4135001	uHbuxQJl8lW7ozc	0	0	0	7178405.000
15-06-2020 09:30	4135001	iCRJl6heRkivqQ3	8971.29	877.143	1528.43	7408752.429
29-05-2020 11:15	4135001	YxYtjZvoooNbGkE	10544.6	1029.21	2983.62	7287387.625
18-05-2020 06:45	4135001	VHMLBKoKgIrUVDU	1183.12	115.05	43.875	7227140.875
20-05-2020 17:30	4135001	zBIq5rxdHJRwDNY	1899	186.2	8818	6380789.000
27-05-2020 06:45	4135001	VHMLBKoKgIrUVDU	1612.57	157.771	51	7297666.000
31-05-2020 05:30	4135001	iCRJl6heRkivqQ3	0	0	0	7298598.000
06-06-2020 11:45	4135001	7JYdWkrLSPkdwr4	5464	534.2	3323.88	7767463.875
25-05-2020 07:30	4135001	adLQvlD726eNBSB	3017.71	296.314	213.286	6346344.286
15-05-2020 06:45	4135001	z9Y9gH1T5YWrNuG	1332.86	130.014	38	7007904.000
24-05-2020 04:45	4135001	7JYdWkrLSPkdwr4	0	0	0	7667220.000
18-05-2020 17:15	4135001	adLQvlD726eNBSB	1703	166.771	5422.57	6297732.571
23-05-2020 05:00	4135001	ZnxXDlPa8U1GXgE	0	0	0	6579139.000
15-05-2020 11:00	4135001	VHMLBKoKgIrUVDU	7767	759.786	1907	7208315.000
15-06-2020 06:45	4135001	wCURE6d3bPkepu2	1471	143.575	53.875	7009751.875
28-05-2020 21:15	4135001	sjndEbLyjtCKgGv	0	0	8338	7120903.000
22-05-2020 05:00	4135001	McdE0feGgRqW7Ca	0	0	0	7209055.000
07-06-2020 19:30	4135001	zBIq5rxdHJRwDNY	0	0	8183	6514911.000
16-05-2020 11:00	4135001	3PZuoBAID5Wc2HD	8632.43	844.543	2448.43	6996481.429
16-05-2020 08:00	4135001	pkci93gMrogZuBj	4144.57	407.171	334	7175811.000
30-05-2020 07:45	4135001	wCURE6d3bPkepu2	2341	229.537	224.75	6896104.750
02-06-2020 05:15	4135001	iCRJl6heRkivqQ3	0	0	0	7310348.000
